# First line is two numbers 
#     First value is '2', it means 'histogram mode'
#     Second value is 'Emin' of the histogram
# Other lines : 2 columns. 1) energy 2) Bin Width 2) frequency (nb divided by NbEvent)
# Number of bins = 1000
# Content below the first bin: 0
# Content above the last  bin: 0
# Number of events: 2998258
2 0
0.17435 0.0011 86.7644
0.17545 0.0011 89.7806
0.17655 0.0011 93.9255
0.17765 0.0011 95.185
0.17875 0.0011 90.1314
0.17985 0.0011 89.4902
0.18095 0.0011 97.3746
0.18205 0.0011 102.059
0.18315 0.0011 95.7221
0.18425 0.0011 90.823
0.18535 0.0011 97.6975
0.18645 0.0011 119.172
0.18755 0.0011 116.403
0.18865 0.0011 128.323
0.18975 0.0011 124.116
0.19085 0.0011 134.312
0.19195 0.0011 131.83
0.19305 0.0011 132.866
0.19415 0.0011 136.068
0.19525 0.0011 127.114
0.19635 0.0011 127.498
0.19745 0.0011 125.278
0.19855 0.0011 117.809
0.19965 0.0011 123.402
0.20075 0.0011 126.119
0.20185 0.0011 122.013
0.20295 0.0011 113.441
0.20405 0.0011 123.248
0.20515 0.0011 122.127
0.20625 0.0011 116.026
0.20735 0.0011 125.017
0.20845 0.0011 122.478
0.20955 0.0011 112.653
0.21065 0.0011 114.013
0.21175 0.0011 111.574
0.21285 0.0011 108.692
0.21395 0.0011 109.46
0.21505 0.0011 106.427
0.21615 0.0011 110.801
0.21725 0.0011 109.337
0.21835 0.0011 107.41
0.21945 0.0011 95.9724
0.22055 0.0011 107.667
0.22165 0.0011 101.848
0.22275 0.0011 98.0817
0.22385 0.0011 97.1664
0.22495 0.0011 103.728
0.22605 0.0011 96.1268
0.22715 0.0011 105.431
0.22825 0.0011 94.6311
0.22935 0.0011 104.552
0.23045 0.0011 101.581
0.23155 0.0011 97.0677
0.23265 0.0011 99.6451
0.23375 0.0011 89.8333
0.23485 0.0011 95.3197
0.23595 0.0011 94.7164
0.23705 0.0011 91.1595
0.23815 0.0011 95.9919
0.23925 0.0011 85.027
0.24035 0.0011 92.1236
0.24145 0.0011 91.2401
0.24255 0.0011 90.0996
0.24365 0.0011 91.4369
0.24475 0.0011 92.4381
0.24585 0.0011 86.8351
0.24695 0.0011 84.9522
0.24805 0.0011 83.0972
0.24915 0.0011 84.776
0.25025 0.0011 80.4027
0.25135 0.0011 82.3044
0.25245 0.0011 89.1686
0.25355 0.0011 78.2406
0.25465 0.0011 84.0534
0.25575 0.0011 83.209
0.25685 0.0011 83.9018
0.25795 0.0011 81.1627
0.25905 0.0011 77.8036
0.26015 0.0011 78.5594
0.26125 0.0011 83.3127
0.26235 0.0011 70.818
0.26345 0.0011 78.0373
0.26455 0.0011 80.7533
0.26565 0.0011 76.3668
0.26675 0.0011 72.0922
0.26785 0.0011 82.9547
0.26895 0.0011 80.8578
0.27005 0.0011 74.4638
0.27115 0.0011 73.6001
0.27225 0.0011 71.3944
0.27335 0.0011 71.7735
0.27445 0.0011 77.2878
0.27555 0.0011 72.4489
0.27665 0.0011 73.2048
0.27775 0.0011 71.4613
0.27885 0.0011 72.497
0.27995 0.0011 69.369
0.28105 0.0011 69.5244
0.28215 0.0011 74.6644
0.28325 0.0011 71.6214
0.28435 0.0011 71.3719
0.28545 0.0011 74.1388
0.28655 0.0011 69.4701
0.28765 0.0011 69.8907
0.28875 0.0011 64.0838
0.28985 0.0011 61.9655
0.29095 0.0011 65.4189
0.29205 0.0011 74.1523
0.29315 0.0011 67.3838
0.29425 0.0011 67.8195
0.29535 0.0011 68.3239
0.29645 0.0011 72.6981
0.29755 0.0011 66.2091
0.29865 0.0011 69.281
0.29975 0.0011 61.5883
0.30085 0.0011 60.2019
0.30195 0.0011 64.3571
0.30305 0.0011 65.7005
0.30415 0.0011 57.9717
0.30525 0.0011 70.0649
0.30635 0.0011 60.7556
0.30745 0.0011 67.3892
0.30855 0.0011 64.7434
0.30965 0.0011 60.5587
0.31075 0.0011 65.8962
0.31185 0.0011 62.6231
0.31295 0.0011 61.2103
0.31405 0.0011 73.5708
0.31515 0.0011 58.9159
0.31625 0.0011 65.8808
0.31735 0.0011 69.2387
0.31845 0.0011 67.0442
0.31955 0.0011 58.4931
0.32065 0.0011 62.1433
0.32175 0.0011 56.9134
0.32285 0.0011 58.4379
0.32395 0.0011 68.2087
0.32505 0.0011 60.6035
0.32615 0.0011 65.8581
0.32725 0.0011 60.6852
0.32835 0.0011 56.9866
0.32945 0.0011 62.0985
0.33055 0.0011 63.7812
0.33165 0.0011 57.8884
0.33275 0.0011 59.3471
0.33385 0.0011 57.0737
0.33495 0.0011 58.8775
0.33605 0.0011 52.663
0.33715 0.0011 59.3458
0.33825 0.0011 58.8033
0.33935 0.0011 62.61
0.34045 0.0011 54.0725
0.34155 0.0011 58.8263
0.34265 0.0011 55.8302
0.34375 0.0011 61.8865
0.34485 0.0011 59.7928
0.34595 0.0011 56.8281
0.34705 0.0011 57.2194
0.34815 0.0011 54.9272
0.34925 0.0011 54.2326
0.35035 0.0011 61.4545
0.35145 0.0011 55.3781
0.35255 0.0011 57.7651
0.35365 0.0011 57.4571
0.35475 0.0011 54.589
0.35585 0.0011 52.5043
0.35695 0.0011 59.9652
0.35805 0.0011 54.8414
0.35915 0.0011 54.3545
0.36025 0.0011 60.9994
0.36135 0.0011 58.7022
0.36245 0.0011 59.5504
0.36355 0.0011 55.1787
0.36465 0.0011 57.3355
0.36575 0.0011 57.5142
0.36685 0.0011 53.3377
0.36795 0.0011 56.881
0.36905 0.0011 55.4848
0.37015 0.0011 58.6737
0.37125 0.0011 55.7091
0.37235 0.0011 56.4384
0.37345 0.0011 56.0263
0.37455 0.0011 57.9322
0.37565 0.0011 56.7045
0.37675 0.0011 56.2388
0.37785 0.0011 52.4781
0.37895 0.0011 49.5433
0.38005 0.0011 54.817
0.38115 0.0011 49.6327
0.38225 0.0011 55.0011
0.38335 0.0011 52.5895
0.38445 0.0011 57.7399
0.38555 0.0011 57.0516
0.38665 0.0011 53.2325
0.38775 0.0011 57.2668
0.38885 0.0011 57.2057
0.38995 0.0011 53.7794
0.39105 0.0011 56.8734
0.39215 0.0011 55.0252
0.39325 0.0011 58.928
0.39435 0.0011 58.1775
0.39545 0.0011 58.1995
0.39655 0.0011 61.4697
0.39765 0.0011 54.1054
0.39875 0.0011 53.8525
0.39985 0.0011 51.9295
0.40095 0.0011 52.9022
0.40205 0.0011 50.2237
0.40315 0.0011 52.124
0.40425 0.0011 54.6345
0.40535 0.0011 60.2819
0.40645 0.0011 58.6516
0.40755 0.0011 50.7601
0.40865 0.0011 56.59
0.40975 0.0011 55.5524
0.41085 0.0011 54.6904
0.41195 0.0011 66.0391
0.41305 0.0011 52.543
0.41415 0.0011 48.626
0.41525 0.0011 54.4427
0.41635 0.0011 48.7235
0.41745 0.0011 52.4857
0.41855 0.0011 56.6325
0.41965 0.0011 52.3955
0.42075 0.0011 59.5513
0.42185 0.0011 57.5369
0.42295 0.0011 52.6791
0.42405 0.0011 58.9222
0.42515 0.0011 54.3811
0.42625 0.0011 60.0735
0.42735 0.0011 57.5018
0.42845 0.0011 57.9773
0.42955 0.0011 55.4038
0.43065 0.0011 50.4143
0.43175 0.0011 52.362
0.43285 0.0011 58.495
0.43395 0.0011 60.288
0.43505 0.0011 56.1517
0.43615 0.0011 64.3632
0.43725 0.0011 55.28
0.43835 0.0011 51.3878
0.43945 0.0011 51.6096
0.44055 0.0011 57.6217
0.44165 0.0011 53.7339
0.44275 0.0011 54.9245
0.44385 0.0011 55.2282
0.44495 0.0011 54.7728
0.44605 0.0011 54.5595
0.44715 0.0011 59.189
0.44825 0.0011 56.2451
0.44935 0.0011 56.7091
0.45045 0.0011 53.0858
0.45155 0.0011 53.087
0.45265 0.0011 52.4345
0.45375 0.0011 60.7846
0.45485 0.0011 55.0994
0.45595 0.0011 55.009
0.45705 0.0011 47.0826
0.45815 0.0011 61.2694
0.45925 0.0011 54.6736
0.46035 0.0011 57.435
0.46145 0.0011 58.2645
0.46255 0.0011 46.4917
0.46365 0.0011 58.9788
0.46475 0.0011 58.14
0.46585 0.0011 53.7747
0.46695 0.0011 56.8922
0.46805 0.0011 55.0549
0.46915 0.0011 58.8155
0.47025 0.0011 59.8388
0.47135 0.0011 61.691
0.47245 0.0011 56.8034
0.47355 0.0011 54.3173
0.47465 0.0011 60.0585
0.47575 0.0011 60.0446
0.47685 0.0011 55.0502
0.47795 0.0011 58.1038
0.47905 0.0011 53.9824
0.48015 0.0011 59.1928
0.48125 0.0011 57.5357
0.48235 0.0011 56.7559
0.48345 0.0011 53.861
0.48455 0.0011 61.9268
0.48565 0.0011 52.3313
0.48675 0.0011 59.1007
0.48785 0.0011 57.9419
0.48895 0.0011 58.91
0.49005 0.0011 50.3168
0.49115 0.0011 62.8085
0.49225 0.0011 53.4518
0.49335 0.0011 62.5149
0.49445 0.0011 63.6757
0.49555 0.0011 56.8439
0.49665 0.0011 55.8954
0.49775 0.0011 58.9984
0.49885 0.0011 57.0138
0.49995 0.0011 54.8359
0.50105 0.0011 64.1804
0.50215 0.0011 68.017
0.50325 0.0011 57.8717
0.50435 0.0011 57.9515
0.50545 0.0011 59.3149
0.50655 0.0011 62.3061
0.50765 0.0011 61.1617
0.50875 0.0011 55.1564
0.50985 0.0011 59.3818
0.51095 0.0011 59.5275
0.51205 0.0011 63.5518
0.51315 0.0011 59.2
0.51425 0.0011 62.5149
0.51535 0.0011 66.6513
0.51645 0.0011 65.6069
0.51755 0.0011 65.6346
0.51865 0.0011 53.3981
0.51975 0.0011 58.5562
0.52085 0.0011 65.5465
0.52195 0.0011 66.5575
0.52305 0.0011 54.7846
0.52415 0.0011 59.5408
0.52525 0.0011 59.3252
0.52635 0.0011 61.5683
0.52745 0.0011 65.4946
0.52855 0.0011 58.1885
0.52965 0.0011 65.81
0.53075 0.0011 55.8428
0.53185 0.0011 60.5031
0.53295 0.0011 63.5384
0.53405 0.0011 54.2138
0.53515 0.0011 62.1388
0.53625 0.0011 62.0335
0.53735 0.0011 65.2261
0.53845 0.0011 67.2851
0.53955 0.0011 63.131
0.54065 0.0011 65.9726
0.54175 0.0011 62.5246
0.54285 0.0011 61.7446
0.54395 0.0011 62.0438
0.54505 0.0011 63.5039
0.54615 0.0011 64.044
0.54725 0.0011 65.7721
0.54835 0.0011 66.7968
0.54945 0.0011 66.2463
0.55055 0.0011 63.8242
0.55165 0.0011 63.283
0.55275 0.0011 62.9087
0.55385 0.0011 61.6492
0.55495 0.0011 61.7086
0.55605 0.0011 61.0431
0.55715 0.0011 64.7952
0.55825 0.0011 70.2985
0.55935 0.0011 67.2764
0.56045 0.0011 68.3149
0.56155 0.0011 63.456
0.56265 0.0011 68.1193
0.56375 0.0011 65.9957
0.56485 0.0011 61.3554
0.56595 0.0011 68.5902
0.56705 0.0011 59.3318
0.56815 0.0011 68.0872
0.56925 0.0011 65.4512
0.57035 0.0011 56.0612
0.57145 0.0011 69.887
0.57255 0.0011 61.8014
0.57365 0.0011 65.3927
0.57475 0.0011 69.4868
0.57585 0.0011 69.1048
0.57695 0.0011 68.7672
0.57805 0.0011 64.8134
0.57915 0.0011 61.5685
0.58025 0.0011 66.1599
0.58135 0.0011 66.0106
0.58245 0.0011 70.0019
0.58355 0.0011 64.1122
0.58465 0.0011 62.7062
0.58575 0.0011 59.7991
0.58685 0.0011 64.2006
0.58795 0.0011 62.7527
0.58905 0.0011 64.5298
0.59015 0.0011 66.1457
0.59125 0.0011 63.998
0.59235 0.0011 67.5271
0.59345 0.0011 66.5849
0.59455 0.0011 63.2985
0.59565 0.0011 68.821
0.59675 0.0011 66.1976
0.59785 0.0011 72.5317
0.59895 0.0011 64.6762
0.60005 0.0011 68.0595
0.60115 0.0011 70.4289
0.60225 0.0011 74.082
0.60335 0.0011 76.7411
0.60445 0.0011 63.3564
0.60555 0.0011 70.4781
0.60665 0.0011 68.0546
0.60775 0.0011 70.9837
0.60885 0.0011 67.1087
0.60995 0.0011 62.3367
0.61105 0.0011 64.7678
0.61215 0.0011 71.8319
0.61325 0.0011 55.1679
0.61435 0.0011 65.7275
0.61545 0.0011 67.588
0.61655 0.0011 81.2355
0.61765 0.0011 72.9239
0.61875 0.0011 61.4387
0.61985 0.0011 69.0277
0.62095 0.0011 61.6557
0.62205 0.0011 70.1059
0.62315 0.0011 66.8414
0.62425 0.0011 62.1453
0.62535 0.0011 72.1195
0.62645 0.0011 70.6527
0.62755 0.0011 66.0943
0.62865 0.0011 63.8058
0.62975 0.0011 67.9334
0.63085 0.0011 67.0581
0.63195 0.0011 67.2321
0.63305 0.0011 69.4553
0.63415 0.0011 74.2164
0.63525 0.0011 71.3138
0.63635 0.0011 64.3203
0.63745 0.0011 67.3833
0.63855 0.0011 73.2958
0.63965 0.0011 67.2356
0.64075 0.0011 77.3682
0.64185 0.0011 76.2283
0.64295 0.0011 73.6781
0.64405 0.0011 79.9974
0.64515 0.0011 70.9027
0.64625 0.0011 72.0622
0.64735 0.0011 66.1075
0.64845 0.0011 61.2796
0.64955 0.0011 78.4924
0.65065 0.0011 72.4191
0.65175 0.0011 63.1747
0.65285 0.0011 79.6876
0.65395 0.0011 65.8526
0.65505 0.0011 71.0906
0.65615 0.0011 72.1183
0.65725 0.0011 70.2497
0.65835 0.0011 71.0505
0.65945 0.0011 78.023
0.66055 0.0011 65.7163
0.66165 0.0011 64.7222
0.66275 0.0011 75.4723
0.66385 0.0011 86.1562
0.66495 0.0011 67.0486
0.66605 0.0011 73.401
0.66715 0.0011 76.0111
0.66825 0.0011 83.1541
0.66935 0.0011 68.3955
0.67045 0.0011 81.6377
0.67155 0.0011 72.6325
0.67265 0.0011 81.4012
0.67375 0.0011 76.5286
0.67485 0.0011 79.4674
0.67595 0.0011 77.3559
0.67705 0.0011 70.9711
0.67815 0.0011 76.7455
0.67925 0.0011 79.8199
0.68035 0.0011 78.8683
0.68145 0.0011 76.1446
0.68255 0.0011 74.6502
0.68365 0.0011 74.3338
0.68475 0.0011 80.7033
0.68585 0.0011 69.6377
0.68695 0.0011 71.0494
0.68805 0.0011 72.6052
0.68915 0.0011 73.0301
0.69025 0.0011 76.3124
0.69135 0.0011 62.4016
0.69245 0.0011 68.3359
0.69355 0.0011 72.102
0.69465 0.0011 75.5924
0.69575 0.0011 69.0106
0.69685 0.0011 72.1965
0.69795 0.0011 69.4567
0.69905 0.0011 62.3422
0.70015 0.0011 71679.2
0.70125 0.0011 0
0.70235 0.0011 0
0.70345 0.0011 0
0.70455 0.0011 0
0.70565 0.0011 0
0.70675 0.0011 0
0.70785 0.0011 0
0.70895 0.0011 0
0.71005 0.0011 0
0.71115 0.0011 0
0.71225 0.0011 0
0.71335 0.0011 0
0.71445 0.0011 0
0.71555 0.0011 0
0.71665 0.0011 0
0.71775 0.0011 0
0.71885 0.0011 0
0.71995 0.0011 0
0.72105 0.0011 0
0.72215 0.0011 0
0.72325 0.0011 0
0.72435 0.0011 0
0.72545 0.0011 0
0.72655 0.0011 0
0.72765 0.0011 0
0.72875 0.0011 0
0.72985 0.0011 0
0.73095 0.0011 0
0.73205 0.0011 0
0.73315 0.0011 0
0.73425 0.0011 0
0.73535 0.0011 0
0.73645 0.0011 0
0.73755 0.0011 0
0.73865 0.0011 0
0.73975 0.0011 0
0.74085 0.0011 0
0.74195 0.0011 0
0.74305 0.0011 0
0.74415 0.0011 0
0.74525 0.0011 0
0.74635 0.0011 0
0.74745 0.0011 0
0.74855 0.0011 0
0.74965 0.0011 0
0.75075 0.0011 0
0.75185 0.0011 0
0.75295 0.0011 0
0.75405 0.0011 0
0.75515 0.0011 0
0.75625 0.0011 0
0.75735 0.0011 0
0.75845 0.0011 0
0.75955 0.0011 0
0.76065 0.0011 0
0.76175 0.0011 0
0.76285 0.0011 0
0.76395 0.0011 0
0.76505 0.0011 0
0.76615 0.0011 0
0.76725 0.0011 0
0.76835 0.0011 0
0.76945 0.0011 0
0.77055 0.0011 0
0.77165 0.0011 0
0.77275 0.0011 0
0.77385 0.0011 0
0.77495 0.0011 0
0.77605 0.0011 0
0.77715 0.0011 0
0.77825 0.0011 0
0.77935 0.0011 0
0.78045 0.0011 0
0.78155 0.0011 0
0.78265 0.0011 0
0.78375 0.0011 0
0.78485 0.0011 0
0.78595 0.0011 0
0.78705 0.0011 0
0.78815 0.0011 0
0.78925 0.0011 0
0.79035 0.0011 0
0.79145 0.0011 0
0.79255 0.0011 0
0.79365 0.0011 0
0.79475 0.0011 0
0.79585 0.0011 0
0.79695 0.0011 0
0.79805 0.0011 0
0.79915 0.0011 0
0.80025 0.0011 0
0.80135 0.0011 0
0.80245 0.0011 0
0.80355 0.0011 0
0.80465 0.0011 0
0.80575 0.0011 0
0.80685 0.0011 0
0.80795 0.0011 0
0.80905 0.0011 0
0.81015 0.0011 0
0.81125 0.0011 0
0.81235 0.0011 0
0.81345 0.0011 0
0.81455 0.0011 0
0.81565 0.0011 0
0.81675 0.0011 0
0.81785 0.0011 0
0.81895 0.0011 0
0.82005 0.0011 0
0.82115 0.0011 0
0.82225 0.0011 0
0.82335 0.0011 0
0.82445 0.0011 0
0.82555 0.0011 0
0.82665 0.0011 0
0.82775 0.0011 0
0.82885 0.0011 0
0.82995 0.0011 0
0.83105 0.0011 0
0.83215 0.0011 0
0.83325 0.0011 0
0.83435 0.0011 0
0.83545 0.0011 0
0.83655 0.0011 0
0.83765 0.0011 0
0.83875 0.0011 0
0.83985 0.0011 0
0.84095 0.0011 0
0.84205 0.0011 0
0.84315 0.0011 0
0.84425 0.0011 0
0.84535 0.0011 0
0.84645 0.0011 0
0.84755 0.0011 0
0.84865 0.0011 0
0.84975 0.0011 0
0.85085 0.0011 0
0.85195 0.0011 0
0.85305 0.0011 0
0.85415 0.0011 0
0.85525 0.0011 0
0.85635 0.0011 0
0.85745 0.0011 0
0.85855 0.0011 0
0.85965 0.0011 0
0.86075 0.0011 0
0.86185 0.0011 0
0.86295 0.0011 0
0.86405 0.0011 0
0.86515 0.0011 0
0.86625 0.0011 0
0.86735 0.0011 0
0.86845 0.0011 0
0.86955 0.0011 0
0.87065 0.0011 0
0.87175 0.0011 0
0.87285 0.0011 0
0.87395 0.0011 0
0.87505 0.0011 0
0.87615 0.0011 0
0.87725 0.0011 0
0.87835 0.0011 0
0.87945 0.0011 0
0.88055 0.0011 0
0.88165 0.0011 0
0.88275 0.0011 0
0.88385 0.0011 0
0.88495 0.0011 0
0.88605 0.0011 0
0.88715 0.0011 0
0.88825 0.0011 0
0.88935 0.0011 0
0.89045 0.0011 0
0.89155 0.0011 0
0.89265 0.0011 0
0.89375 0.0011 0
0.89485 0.0011 0
0.89595 0.0011 0
0.89705 0.0011 0
0.89815 0.0011 0
0.89925 0.0011 0
0.90035 0.0011 0
0.90145 0.0011 0
0.90255 0.0011 0
0.90365 0.0011 0
0.90475 0.0011 0
0.90585 0.0011 0
0.90695 0.0011 0
0.90805 0.0011 0
0.90915 0.0011 0
0.91025 0.0011 0
0.91135 0.0011 0
0.91245 0.0011 0
0.91355 0.0011 0
0.91465 0.0011 0
0.91575 0.0011 0
0.91685 0.0011 0
0.91795 0.0011 0
0.91905 0.0011 0
0.92015 0.0011 0
0.92125 0.0011 0
0.92235 0.0011 0
0.92345 0.0011 0
0.92455 0.0011 0
0.92565 0.0011 0
0.92675 0.0011 0
0.92785 0.0011 0
0.92895 0.0011 0
0.93005 0.0011 0
0.93115 0.0011 0
0.93225 0.0011 0
0.93335 0.0011 0
0.93445 0.0011 0
0.93555 0.0011 0
0.93665 0.0011 0
0.93775 0.0011 0
0.93885 0.0011 0
0.93995 0.0011 0
0.94105 0.0011 0
0.94215 0.0011 0
0.94325 0.0011 0
0.94435 0.0011 0
0.94545 0.0011 0
0.94655 0.0011 0
0.94765 0.0011 0
0.94875 0.0011 0
0.94985 0.0011 0
0.95095 0.0011 0
0.95205 0.0011 0
0.95315 0.0011 0
0.95425 0.0011 0
0.95535 0.0011 0
0.95645 0.0011 0
0.95755 0.0011 0
0.95865 0.0011 0
0.95975 0.0011 0
0.96085 0.0011 0
0.96195 0.0011 0
0.96305 0.0011 0
0.96415 0.0011 0
0.96525 0.0011 0
0.96635 0.0011 0
0.96745 0.0011 0
0.96855 0.0011 0
0.96965 0.0011 0
0.97075 0.0011 0
0.97185 0.0011 0
0.97295 0.0011 0
0.97405 0.0011 0
0.97515 0.0011 0
0.97625 0.0011 0
0.97735 0.0011 0
0.97845 0.0011 0
0.97955 0.0011 0
0.98065 0.0011 0
0.98175 0.0011 0
0.98285 0.0011 0
0.98395 0.0011 0
0.98505 0.0011 0
0.98615 0.0011 0
0.98725 0.0011 0
0.98835 0.0011 0
0.98945 0.0011 0
0.99055 0.0011 0
0.99165 0.0011 0
0.99275 0.0011 0
0.99385 0.0011 0
0.99495 0.0011 0
0.99605 0.0011 0
0.99715 0.0011 0
0.99825 0.0011 0
0.99935 0.0011 0
1.00045 0.0011 0
1.00155 0.0011 0
1.00265 0.0011 0
1.00375 0.0011 0
1.00485 0.0011 0
1.00595 0.0011 0
1.00705 0.0011 0
1.00815 0.0011 0
1.00925 0.0011 0
1.01035 0.0011 0
1.01145 0.0011 0
1.01255 0.0011 0
1.01365 0.0011 0
1.01475 0.0011 0
1.01585 0.0011 0
1.01695 0.0011 0
1.01805 0.0011 0
1.01915 0.0011 0
1.02025 0.0011 0
1.02135 0.0011 0
1.02245 0.0011 0
1.02355 0.0011 0
1.02465 0.0011 0
1.02575 0.0011 0
1.02685 0.0011 0
1.02795 0.0011 0
1.02905 0.0011 0
1.03015 0.0011 0
1.03125 0.0011 0
1.03235 0.0011 0
1.03345 0.0011 0
1.03455 0.0011 0
1.03565 0.0011 0
1.03675 0.0011 0
1.03785 0.0011 0
1.03895 0.0011 0
1.04005 0.0011 0
1.04115 0.0011 0
1.04225 0.0011 0
1.04335 0.0011 0
1.04445 0.0011 0
1.04555 0.0011 0
1.04665 0.0011 0
1.04775 0.0011 0
1.04885 0.0011 0
1.04995 0.0011 0
1.05105 0.0011 0
1.05215 0.0011 0
1.05325 0.0011 0
1.05435 0.0011 0
1.05545 0.0011 0
1.05655 0.0011 0
1.05765 0.0011 0
1.05875 0.0011 0
1.05985 0.0011 0
1.06095 0.0011 0
1.06205 0.0011 0
1.06315 0.0011 0
1.06425 0.0011 0
1.06535 0.0011 0
1.06645 0.0011 0
1.06755 0.0011 0
1.06865 0.0011 0
1.06975 0.0011 0
1.07085 0.0011 0
1.07195 0.0011 0
1.07305 0.0011 0
1.07415 0.0011 0
1.07525 0.0011 0
1.07635 0.0011 0
1.07745 0.0011 0
1.07855 0.0011 0
1.07965 0.0011 0
1.08075 0.0011 0
1.08185 0.0011 0
1.08295 0.0011 0
1.08405 0.0011 0
1.08515 0.0011 0
1.08625 0.0011 0
1.08735 0.0011 0
1.08845 0.0011 0
1.08955 0.0011 0
1.09065 0.0011 0
1.09175 0.0011 0
1.09285 0.0011 0
1.09395 0.0011 0
1.09505 0.0011 0
1.09615 0.0011 0
