# First line is two numbers 
#     First value is '2', it means 'histogram mode'
#     Second value is 'Emin' of the histogram
# Other lines : 2 columns. 1) energy 2) Bin Width 2) frequency (nb divided by NbEvent)
# Number of bins = 1000
# Content below the first bin: 0
# Content above the last  bin: 0
# Number of events: 3000038
2 0
0.11275 0.0011 55.5853
0.11385 0.0011 54.726
0.11495 0.0011 55.1035
0.11605 0.0011 59.763
0.11715 0.0011 61.4571
0.11825 0.0011 59.1803
0.11935 0.0011 61.9544
0.12045 0.0011 67.2359
0.12155 0.0011 64.8939
0.12265 0.0011 65.5588
0.12375 0.0011 66.2948
0.12485 0.0011 66.9097
0.12595 0.0011 72.652
0.12705 0.0011 75.2959
0.12815 0.0011 76.2884
0.12925 0.0011 73.811
0.13035 0.0011 73.4797
0.13145 0.0011 73.7011
0.13255 0.0011 70.4747
0.13365 0.0011 70.9166
0.13475 0.0011 76.7551
0.13585 0.0011 73.117
0.13695 0.0011 74.9406
0.13805 0.0011 76.8428
0.13915 0.0011 73.6226
0.14025 0.0011 74.7066
0.14135 0.0011 78.9498
0.14245 0.0011 77.779
0.14355 0.0011 76.7575
0.14465 0.0011 71.8737
0.14575 0.0011 77.3931
0.14685 0.0011 76.4703
0.14795 0.0011 72.2342
0.14905 0.0011 76.0962
0.15015 0.0011 79.8127
0.15125 0.0011 72.8918
0.15235 0.0011 70.8583
0.15345 0.0011 74.0347
0.15455 0.0011 70.647
0.15565 0.0011 73.7302
0.15675 0.0011 78.8351
0.15785 0.0011 75.6025
0.15895 0.0011 70.7506
0.16005 0.0011 71.328
0.16115 0.0011 75.8484
0.16225 0.0011 71.3575
0.16335 0.0011 71.7972
0.16445 0.0011 73.3817
0.16555 0.0011 76.3963
0.16665 0.0011 75.8402
0.16775 0.0011 77.745
0.16885 0.0011 75.2911
0.16995 0.0011 74.0802
0.17105 0.0011 73.8777
0.17215 0.0011 74.3319
0.17325 0.0011 75.9802
0.17435 0.0011 72.151
0.17545 0.0011 73.1364
0.17655 0.0011 72.6429
0.17765 0.0011 76.7068
0.17875 0.0011 72.607
0.17985 0.0011 68.1924
0.18095 0.0011 67.0281
0.18205 0.0011 70.5542
0.18315 0.0011 71.3188
0.18425 0.0011 74.4792
0.18535 0.0011 74.4169
0.18645 0.0011 70.3312
0.18755 0.0011 68.5792
0.18865 0.0011 72.8285
0.18975 0.0011 67.9242
0.19085 0.0011 78.7018
0.19195 0.0011 66.7805
0.19305 0.0011 71.2631
0.19415 0.0011 76.3436
0.19525 0.0011 77.3441
0.19635 0.0011 71.1333
0.19745 0.0011 67.9125
0.19855 0.0011 72.4216
0.19965 0.0011 74.5818
0.20075 0.0011 79.2697
0.20185 0.0011 82.9751
0.20295 0.0011 88.1194
0.20405 0.0011 95.2864
0.20515 0.0011 105.033
0.20625 0.0011 97.5534
0.20735 0.0011 99.9855
0.20845 0.0011 98.6362
0.20955 0.0011 97.1809
0.21065 0.0011 97.2427
0.21175 0.0011 93.2948
0.21285 0.0011 100.213
0.21395 0.0011 95.982
0.21505 0.0011 93.2069
0.21615 0.0011 96.276
0.21725 0.0011 95.9025
0.21835 0.0011 102.298
0.21945 0.0011 97.9139
0.22055 0.0011 89.8981
0.22165 0.0011 96.8059
0.22275 0.0011 89.2727
0.22385 0.0011 89.8369
0.22495 0.0011 88.5297
0.22605 0.0011 91.7573
0.22715 0.0011 91.794
0.22825 0.0011 90.8141
0.22935 0.0011 86.8958
0.23045 0.0011 93.2451
0.23155 0.0011 89.0447
0.23265 0.0011 89.2141
0.23375 0.0011 83.9872
0.23485 0.0011 87.4498
0.23595 0.0011 90.4297
0.23705 0.0011 84.8628
0.23815 0.0011 82.4073
0.23925 0.0011 78.5776
0.24035 0.0011 84.483
0.24145 0.0011 84.3278
0.24255 0.0011 80.6089
0.24365 0.0011 81.6188
0.24475 0.0011 83.5468
0.24585 0.0011 76.4906
0.24695 0.0011 83.2397
0.24805 0.0011 76.9983
0.24915 0.0011 72.0761
0.25025 0.0011 75.6812
0.25135 0.0011 76.698
0.25245 0.0011 76.0444
0.25355 0.0011 73.8369
0.25465 0.0011 78.0656
0.25575 0.0011 75.6125
0.25685 0.0011 76.3746
0.25795 0.0011 72.4214
0.25905 0.0011 66.901
0.26015 0.0011 76.785
0.26125 0.0011 73.922
0.26235 0.0011 71.2323
0.26345 0.0011 70.0824
0.26455 0.0011 68.4396
0.26565 0.0011 68.899
0.26675 0.0011 68.2682
0.26785 0.0011 69.8853
0.26895 0.0011 66.2872
0.27005 0.0011 66.7455
0.27115 0.0011 74.2496
0.27225 0.0011 70.4183
0.27335 0.0011 70.2539
0.27445 0.0011 67.4282
0.27555 0.0011 65.7847
0.27665 0.0011 59.696
0.27775 0.0011 69.079
0.27885 0.0011 55.182
0.27995 0.0011 66.1884
0.28105 0.0011 63.8252
0.28215 0.0011 59.5318
0.28325 0.0011 62.9016
0.28435 0.0011 70.8881
0.28545 0.0011 65.2776
0.28655 0.0011 64.4923
0.28765 0.0011 63.2029
0.28875 0.0011 63.5848
0.28985 0.0011 62.4898
0.29095 0.0011 57.2163
0.29205 0.0011 56.5366
0.29315 0.0011 55.4524
0.29425 0.0011 62.9769
0.29535 0.0011 58.7473
0.29645 0.0011 65.7679
0.29755 0.0011 63.7609
0.29865 0.0011 55.2113
0.29975 0.0011 64.5675
0.30085 0.0011 54.1878
0.30195 0.0011 60.6862
0.30305 0.0011 56.9735
0.30415 0.0011 57.1577
0.30525 0.0011 59.2026
0.30635 0.0011 57.3706
0.30745 0.0011 58.1263
0.30855 0.0011 57.7775
0.30965 0.0011 53.6578
0.31075 0.0011 55.337
0.31185 0.0011 55.9192
0.31295 0.0011 58.9749
0.31405 0.0011 53.0594
0.31515 0.0011 59.6508
0.31625 0.0011 55.7839
0.31735 0.0011 52.0378
0.31845 0.0011 51.8687
0.31955 0.0011 53.0771
0.32065 0.0011 54.2483
0.32175 0.0011 57.7844
0.32285 0.0011 56.3041
0.32395 0.0011 54.1135
0.32505 0.0011 57.4988
0.32615 0.0011 51.4154
0.32725 0.0011 54.0195
0.32835 0.0011 53.3593
0.32945 0.0011 53.9943
0.33055 0.0011 60.5257
0.33165 0.0011 49.8644
0.33275 0.0011 53.2415
0.33385 0.0011 51.0691
0.33495 0.0011 51.1891
0.33605 0.0011 53.8543
0.33715 0.0011 47.2304
0.33825 0.0011 48.5051
0.33935 0.0011 50.0362
0.34045 0.0011 56.3621
0.34155 0.0011 40.6953
0.34265 0.0011 49.2775
0.34375 0.0011 51.4361
0.34485 0.0011 54.2181
0.34595 0.0011 52.0805
0.34705 0.0011 46.5354
0.34815 0.0011 43.6344
0.34925 0.0011 46.035
0.35035 0.0011 54.3677
0.35145 0.0011 51.4856
0.35255 0.0011 42.4062
0.35365 0.0011 44.611
0.35475 0.0011 54.5538
0.35585 0.0011 47.6642
0.35695 0.0011 52.6267
0.35805 0.0011 51.9755
0.35915 0.0011 50.228
0.36025 0.0011 50.2246
0.36135 0.0011 52.0927
0.36245 0.0011 49.6599
0.36355 0.0011 46.8882
0.36465 0.0011 52.357
0.36575 0.0011 49.4195
0.36685 0.0011 46.1006
0.36795 0.0011 47.027
0.36905 0.0011 41.7926
0.37015 0.0011 46.4161
0.37125 0.0011 47.7628
0.37235 0.0011 46.6437
0.37345 0.0011 43.4937
0.37455 0.0011 48.2316
0.37565 0.0011 54.1752
0.37675 0.0011 50.9299
0.37785 0.0011 44.1682
0.37895 0.0011 44.8118
0.38005 0.0011 47.5073
0.38115 0.0011 49.5209
0.38225 0.0011 48.2707
0.38335 0.0011 48.2708
0.38445 0.0011 48.051
0.38555 0.0011 47.9498
0.38665 0.0011 51.9694
0.38775 0.0011 45.5137
0.38885 0.0011 46.6077
0.38995 0.0011 46.3351
0.39105 0.0011 45.6554
0.39215 0.0011 45.5919
0.39325 0.0011 44.6567
0.39435 0.0011 46.5218
0.39545 0.0011 43.8816
0.39655 0.0011 43.4291
0.39765 0.0011 43.4731
0.39875 0.0011 50.6823
0.39985 0.0011 45.5404
0.40095 0.0011 42.212
0.40205 0.0011 43.527
0.40315 0.0011 50.1325
0.40425 0.0011 45.5988
0.40535 0.0011 42.397
0.40645 0.0011 40.8975
0.40755 0.0011 49.7938
0.40865 0.0011 46.5812
0.40975 0.0011 48.5833
0.41085 0.0011 42.3703
0.41195 0.0011 47.0104
0.41305 0.0011 49.8363
0.41415 0.0011 46.2462
0.41525 0.0011 45.4656
0.41635 0.0011 48.2803
0.41745 0.0011 46.4851
0.41855 0.0011 44.2579
0.41965 0.0011 46.7533
0.42075 0.0011 47.6358
0.42185 0.0011 45.6612
0.42295 0.0011 46.8766
0.42405 0.0011 44.8364
0.42515 0.0011 40.2003
0.42625 0.0011 40.6029
0.42735 0.0011 43.4263
0.42845 0.0011 44.6935
0.42955 0.0011 46.7709
0.43065 0.0011 41.0326
0.43175 0.0011 44.7397
0.43285 0.0011 42.4275
0.43395 0.0011 42.2234
0.43505 0.0011 40.674
0.43615 0.0011 45.0227
0.43725 0.0011 48.041
0.43835 0.0011 46.8429
0.43945 0.0011 47.4451
0.44055 0.0011 45.3379
0.44165 0.0011 43.3522
0.44275 0.0011 41.6834
0.44385 0.0011 45.4057
0.44495 0.0011 39.3362
0.44605 0.0011 46.0683
0.44715 0.0011 45.1043
0.44825 0.0011 42.7489
0.44935 0.0011 45.3737
0.45045 0.0011 40.1717
0.45155 0.0011 42.2489
0.45265 0.0011 44.7043
0.45375 0.0011 42.166
0.45485 0.0011 42.9041
0.45595 0.0011 43.6155
0.45705 0.0011 44.914
0.45815 0.0011 40.5895
0.45925 0.0011 45.4839
0.46035 0.0011 45.3616
0.46145 0.0011 46.2662
0.46255 0.0011 39.0185
0.46365 0.0011 48.6197
0.46475 0.0011 47.1731
0.46585 0.0011 43.5739
0.46695 0.0011 43.7795
0.46805 0.0011 40.0606
0.46915 0.0011 42.7993
0.47025 0.0011 49.5292
0.47135 0.0011 45.5609
0.47245 0.0011 47.1781
0.47355 0.0011 43.3841
0.47465 0.0011 40.6695
0.47575 0.0011 45.755
0.47685 0.0011 40.1321
0.47795 0.0011 46.5023
0.47905 0.0011 43.9724
0.48015 0.0011 41.778
0.48125 0.0011 43.0142
0.48235 0.0011 42.3931
0.48345 0.0011 42.6736
0.48455 0.0011 42.2343
0.48565 0.0011 41.5941
0.48675 0.0011 47.5783
0.48785 0.0011 47.6375
0.48895 0.0011 40.6755
0.49005 0.0011 43.0502
0.49115 0.0011 41.8847
0.49225 0.0011 46.1106
0.49335 0.0011 45.58
0.49445 0.0011 50.8387
0.49555 0.0011 43.9853
0.49665 0.0011 41.7019
0.49775 0.0011 40.3782
0.49885 0.0011 42.4918
0.49995 0.0011 50.206
0.50105 0.0011 44.9016
0.50215 0.0011 42.2646
0.50325 0.0011 41.9926
0.50435 0.0011 41.7393
0.50545 0.0011 39.0504
0.50655 0.0011 44.3457
0.50765 0.0011 44.8211
0.50875 0.0011 43.2053
0.50985 0.0011 45.4799
0.51095 0.0011 46.5816
0.51205 0.0011 40.8024
0.51315 0.0011 40.8685
0.51425 0.0011 53.8365
0.51535 0.0011 42.9491
0.51645 0.0011 42.3391
0.51755 0.0011 45.0283
0.51865 0.0011 44.2464
0.51975 0.0011 43.3831
0.52085 0.0011 43.1939
0.52195 0.0011 43.0877
0.52305 0.0011 43.9687
0.52415 0.0011 40.7473
0.52525 0.0011 44.4714
0.52635 0.0011 43.8976
0.52745 0.0011 48.779
0.52855 0.0011 49.1278
0.52965 0.0011 37.867
0.53075 0.0011 46.8235
0.53185 0.0011 43.9444
0.53295 0.0011 39.9861
0.53405 0.0011 38.7753
0.53515 0.0011 40.4957
0.53625 0.0011 47.9251
0.53735 0.0011 42.148
0.53845 0.0011 50.0981
0.53955 0.0011 43.4459
0.54065 0.0011 46.2642
0.54175 0.0011 49.6349
0.54285 0.0011 43.4661
0.54395 0.0011 42.9845
0.54505 0.0011 45.5708
0.54615 0.0011 49.9244
0.54725 0.0011 53.7269
0.54835 0.0011 46.3964
0.54945 0.0011 40.3757
0.55055 0.0011 49.2294
0.55165 0.0011 41.3034
0.55275 0.0011 48.1782
0.55385 0.0011 39.4573
0.55495 0.0011 41.6396
0.55605 0.0011 45.8651
0.55715 0.0011 44.0428
0.55825 0.0011 40.1121
0.55935 0.0011 40.0814
0.56045 0.0011 42.0698
0.56155 0.0011 43.3932
0.56265 0.0011 47.1856
0.56375 0.0011 41.8928
0.56485 0.0011 44.2047
0.56595 0.0011 43.1365
0.56705 0.0011 48.8947
0.56815 0.0011 43.7437
0.56925 0.0011 37.5907
0.57035 0.0011 43.7486
0.57145 0.0011 44.3986
0.57255 0.0011 48.4169
0.57365 0.0011 46.9987
0.57475 0.0011 43.2064
0.57585 0.0011 40.3408
0.57695 0.0011 41.4841
0.57805 0.0011 47.0975
0.57915 0.0011 44.3914
0.58025 0.0011 42.4041
0.58135 0.0011 45.2022
0.58245 0.0011 50.6491
0.58355 0.0011 54.5437
0.58465 0.0011 43.2883
0.58575 0.0011 43.5401
0.58685 0.0011 35.9472
0.58795 0.0011 35.6225
0.58905 0.0011 37.9948
0.59015 0.0011 38.2513
0.59125 0.0011 43.9915
0.59235 0.0011 39.5666
0.59345 0.0011 42.1867
0.59455 0.0011 40.3564
0.59565 0.0011 45.7712
0.59675 0.0011 46.6762
0.59785 0.0011 42.8982
0.59895 0.0011 44.5012
0.60005 0.0011 49.8181
0.60115 0.0011 44.1575
0.60225 0.0011 40.8067
0.60335 0.0011 45.6115
0.60445 0.0011 47.1779
0.60555 0.0011 38.1977
0.60665 0.0011 42.4264
0.60775 0.0011 47.4881
0.60885 0.0011 48.1328
0.60995 0.0011 48.7335
0.61105 0.0011 46.6781
0.61215 0.0011 55.8879
0.61325 0.0011 44.5003
0.61435 0.0011 44.1781
0.61545 0.0011 51.0262
0.61655 0.0011 49.7982
0.61765 0.0011 49.7336
0.61875 0.0011 50.8693
0.61985 0.0011 43.1104
0.62095 0.0011 37.4251
0.62205 0.0011 44.6072
0.62315 0.0011 43.0973
0.62425 0.0011 49.0074
0.62535 0.0011 46.9409
0.62645 0.0011 45.5467
0.62755 0.0011 42.2596
0.62865 0.0011 45.0658
0.62975 0.0011 40.8364
0.63085 0.0011 45.7556
0.63195 0.0011 44.4776
0.63305 0.0011 48.7296
0.63415 0.0011 41.9145
0.63525 0.0011 43.7541
0.63635 0.0011 48.0323
0.63745 0.0011 42.8102
0.63855 0.0011 42.1528
0.63965 0.0011 43.8808
0.64075 0.0011 44.5657
0.64185 0.0011 50.0077
0.64295 0.0011 40.9666
0.64405 0.0011 47.6872
0.64515 0.0011 46.3361
0.64625 0.0011 42.5925
0.64735 0.0011 50.6763
0.64845 0.0011 44.2614
0.64955 0.0011 51.5497
0.65065 0.0011 37.7485
0.65175 0.0011 46.1709
0.65285 0.0011 40.079
0.65395 0.0011 46.0812
0.65505 0.0011 42.1725
0.65615 0.0011 44.2957
0.65725 0.0011 45.1618
0.65835 0.0011 40.0233
0.65945 0.0011 41.9534
0.66055 0.0011 45.9307
0.66165 0.0011 50.8814
0.66275 0.0011 42.0708
0.66385 0.0011 44.0908
0.66495 0.0011 48.7495
0.66605 0.0011 54.3935
0.66715 0.0011 52.4187
0.66825 0.0011 41.1111
0.66935 0.0011 53.9961
0.67045 0.0011 44.2044
0.67155 0.0011 48.5325
0.67265 0.0011 47.1689
0.67375 0.0011 50.2654
0.67485 0.0011 46.9519
0.67595 0.0011 52.9953
0.67705 0.0011 52.508
0.67815 0.0011 44.0002
0.67925 0.0011 41.4594
0.68035 0.0011 55.794
0.68145 0.0011 48.4306
0.68255 0.0011 47.1205
0.68365 0.0011 49.4882
0.68475 0.0011 50.1314
0.68585 0.0011 44.1876
0.68695 0.0011 44.5678
0.68805 0.0011 49.9219
0.68915 0.0011 41.5011
0.69025 0.0011 45.212
0.69135 0.0011 51.4603
0.69245 0.0011 50.9965
0.69355 0.0011 45.5384
0.69465 0.0011 49.3406
0.69575 0.0011 45.1623
0.69685 0.0011 47.476
0.69795 0.0011 46.8633
0.69905 0.0011 51.6863
0.70015 0.0011 46.9496
0.70125 0.0011 47.6233
0.70235 0.0011 43.2267
0.70345 0.0011 56.6613
0.70455 0.0011 51.922
0.70565 0.0011 43.2356
0.70675 0.0011 45.4592
0.70785 0.0011 38.4911
0.70895 0.0011 47.1565
0.71005 0.0011 49.5665
0.71115 0.0011 42.5394
0.71225 0.0011 42.2647
0.71335 0.0011 47.8981
0.71445 0.0011 40.5078
0.71555 0.0011 47.053
0.71665 0.0011 41.4259
0.71775 0.0011 41.276
0.71885 0.0011 48.555
0.71995 0.0011 41.313
0.72105 0.0011 47.7198
0.72215 0.0011 50.2998
0.72325 0.0011 48.9181
0.72435 0.0011 42.8679
0.72545 0.0011 49.2993
0.72655 0.0011 41.3889
0.72765 0.0011 41.4855
0.72875 0.0011 43.6669
0.72985 0.0011 51.3259
0.73095 0.0011 57.0365
0.73205 0.0011 49.2264
0.73315 0.0011 46.6031
0.73425 0.0011 48.4052
0.73535 0.0011 56.8557
0.73645 0.0011 54.5834
0.73755 0.0011 46.2522
0.73865 0.0011 53.7018
0.73975 0.0011 45.0781
0.74085 0.0011 52.582
0.74195 0.0011 49.4217
0.74305 0.0011 55.6956
0.74415 0.0011 50.9954
0.74525 0.0011 46.61
0.74635 0.0011 50.3575
0.74745 0.0011 44.2761
0.74855 0.0011 49.1535
0.74965 0.0011 48.4448
0.75075 0.0011 39.746
0.75185 0.0011 55.0779
0.75295 0.0011 49.8499
0.75405 0.0011 46.0461
0.75515 0.0011 43.4049
0.75625 0.0011 43.68
0.75735 0.0011 51.2629
0.75845 0.0011 53.7719
0.75955 0.0011 53.8754
0.76065 0.0011 48.7959
0.76175 0.0011 54.5579
0.76285 0.0011 48.6117
0.76395 0.0011 57.3689
0.76505 0.0011 53.4605
0.76615 0.0011 48.8082
0.76725 0.0011 51.4108
0.76835 0.0011 48.526
0.76945 0.0011 50.8956
0.77055 0.0011 48.1946
0.77165 0.0011 59.8087
0.77275 0.0011 48.824
0.77385 0.0011 51.9732
0.77495 0.0011 59.5886
0.77605 0.0011 39.6366
0.77715 0.0011 51.8139
0.77825 0.0011 56.7223
0.77935 0.0011 54.7424
0.78045 0.0011 59.6157
0.78155 0.0011 59.3543
0.78265 0.0011 50.5502
0.78375 0.0011 53.4714
0.78485 0.0011 53.4443
0.78595 0.0011 47.4656
0.78705 0.0011 54.9701
0.78815 0.0011 48.3394
0.78925 0.0011 50.0394
0.79035 0.0011 52.7306
0.79145 0.0011 57.0646
0.79255 0.0011 55.6429
0.79365 0.0011 56.7167
0.79475 0.0011 42.1544
0.79585 0.0011 51.9465
0.79695 0.0011 58.3589
0.79805 0.0011 49.2253
0.79915 0.0011 52.0192
0.80025 0.0011 53.029
0.80135 0.0011 54.244
0.80245 0.0011 50.3166
0.80355 0.0011 56.7173
0.80465 0.0011 50.6787
0.80575 0.0011 56.2779
0.80685 0.0011 50.582
0.80795 0.0011 51.4638
0.80905 0.0011 53.4103
0.81015 0.0011 52.037
0.81125 0.0011 61.4204
0.81235 0.0011 49.6629
0.81345 0.0011 52.4197
0.81455 0.0011 51.9363
0.81565 0.0011 48.1475
0.81675 0.0011 60.5642
0.81785 0.0011 47.6851
0.81895 0.0011 53.3783
0.82005 0.0011 58.16
0.82115 0.0011 52.1186
0.82225 0.0011 51.2641
0.82335 0.0011 51.2124
0.82445 0.0011 49.4663
0.82555 0.0011 43.018
0.82665 0.0011 46.9397
0.82775 0.0011 57.3583
0.82885 0.0011 52.3357
0.82995 0.0011 53.7432
0.83105 0.0011 50.2171
0.83215 0.0011 45.206
0.83325 0.0011 51.9817
0.83435 0.0011 53.3982
0.83545 0.0011 45.0862
0.83655 0.0011 54.3432
0.83765 0.0011 53.0663
0.83875 0.0011 56.9027
0.83985 0.0011 48.9353
0.84095 0.0011 51.5311
0.84205 0.0011 61.2176
0.84315 0.0011 48.5516
0.84425 0.0011 54.0609
0.84535 0.0011 54.4792
0.84645 0.0011 57.6859
0.84755 0.0011 49.8
0.84865 0.0011 53.7708
0.84975 0.0011 47.3512
0.85085 0.0011 45.8807
0.85195 0.0011 49.9148
0.85305 0.0011 48.4345
0.85415 0.0011 47.8404
0.85525 0.0011 43.5312
0.85635 0.0011 52.5797
0.85745 0.0011 56.8527
0.85855 0.0011 48.0035
0.85965 0.0011 50.6392
0.86075 0.0011 48.7997
0.86185 0.0011 57.4668
0.86295 0.0011 48.9183
0.86405 0.0011 55.0145
0.86515 0.0011 53.7102
0.86625 0.0011 58.0749
0.86735 0.0011 52.6437
0.86845 0.0011 48.7055
0.86955 0.0011 44.5312
0.87065 0.0011 59.8619
0.87175 0.0011 56.3263
0.87285 0.0011 43.9617
0.87395 0.0011 66.347
0.87505 0.0011 53.5616
0.87615 0.0011 56.9146
0.87725 0.0011 47.8342
0.87835 0.0011 59.2272
0.87945 0.0011 63.3826
0.88055 0.0011 55.6603
0.88165 0.0011 45.2275
0.88275 0.0011 46.4199
0.88385 0.0011 54.6396
0.88495 0.0011 48.9935
0.88605 0.0011 53.1098
0.88715 0.0011 49.2455
0.88825 0.0011 43.5712
0.88935 0.0011 50.7748
0.89045 0.0011 54.3684
0.89155 0.0011 43.0508
0.89265 0.0011 49.3976
0.89375 0.0011 62.4153
0.89485 0.0011 47.9398
0.89595 0.0011 54.0276
0.89705 0.0011 51.753
0.89815 0.0011 60.2197
0.89925 0.0011 59.6067
0.90035 0.0011 58.3949
0.90145 0.0011 53.9492
0.90255 0.0011 51.5332
0.90365 0.0011 53.8672
0.90475 0.0011 47.7692
0.90585 0.0011 54.6816
0.90695 0.0011 56.175
0.90805 0.0011 57.413
0.90915 0.0011 49.6581
0.91025 0.0011 50.4543
0.91135 0.0011 56.7942
0.91245 0.0011 60.9055
0.91355 0.0011 57.9684
0.91465 0.0011 45.1539
0.91575 0.0011 51.2597
0.91685 0.0011 54.9141
0.91795 0.0011 52.1605
0.91905 0.0011 59.6329
0.92015 0.0011 59.9799
0.92125 0.0011 60.6479
0.92235 0.0011 72.3653
0.92345 0.0011 65.2046
0.92455 0.0011 68.6257
0.92565 0.0011 56.3133
0.92675 0.0011 61.668
0.92785 0.0011 62.5723
0.92895 0.0011 61.2763
0.93005 0.0011 62.999
0.93115 0.0011 77.4429
0.93225 0.0011 75.9946
0.93335 0.0011 68.6224
0.93445 0.0011 71.668
0.93555 0.0011 73.2438
0.93665 0.0011 67.8441
0.93775 0.0011 62.6018
0.93885 0.0011 64.9606
0.93995 0.0011 75.4255
0.94105 0.0011 72.7214
0.94215 0.0011 59.1543
0.94325 0.0011 62.2208
0.94435 0.0011 65.0756
0.94545 0.0011 63.7827
0.94655 0.0011 63.592
0.94765 0.0011 57.9925
0.94875 0.0011 60.7571
0.94985 0.0011 54.8313
0.95095 0.0011 67.452
0.95205 0.0011 62.11
0.95315 0.0011 59.2997
0.95425 0.0011 65.2843
0.95535 0.0011 49.2303
0.95645 0.0011 48.0187
0.95755 0.0011 62.7183
0.95865 0.0011 47.8573
0.95975 0.0011 53.3252
0.96085 0.0011 54.463
0.96195 0.0011 57.3957
0.96305 0.0011 47.5331
0.96415 0.0011 51.7769
0.96525 0.0011 58.541
0.96635 0.0011 48.7947
0.96745 0.0011 58.8104
0.96855 0.0011 61.8787
0.96965 0.0011 48.6608
0.97075 0.0011 52.3761
0.97185 0.0011 51.2581
0.97295 0.0011 51.3397
0.97405 0.0011 53.1689
0.97515 0.0011 58.8252
0.97625 0.0011 60.8673
0.97735 0.0011 52.8323
0.97845 0.0011 58.1782
0.97955 0.0011 63.685
0.98065 0.0011 60.7651
0.98175 0.0011 50.2222
0.98285 0.0011 48.3281
0.98395 0.0011 49.1043
0.98505 0.0011 55.7244
0.98615 0.0011 57.7274
0.98725 0.0011 53.296
0.98835 0.0011 45.1763
0.98945 0.0011 225.425
0.99055 0.0011 44.2035
0.99165 0.0011 41.062
0.99275 0.0011 40.4228
0.99385 0.0011 40.9088
0.99495 0.0011 57.9086
0.99605 0.0011 47.1994
0.99715 0.0011 47.2095
0.99825 0.0011 61.4796
0.99935 0.0011 38.3731
1.00045 0.0011 100366
1.00155 0.0011 0
1.00265 0.0011 0
1.00375 0.0011 0
1.00485 0.0011 0
1.00595 0.0011 0
1.00705 0.0011 0
1.00815 0.0011 0
1.00925 0.0011 0
1.01035 0.0011 0
1.01145 0.0011 0
1.01255 0.0011 0
1.01365 0.0011 0
1.01475 0.0011 0
